X,Y,Z,Yaw,Pitch,Roll
-0.047387286,-2.262245443,1.5,-91.2,165,0
-4.49E-14,-2.2627417,1.5,-90,165,0
0.047387286,-2.262245443,1.5,-88.8,165,0
0.094753788,-2.260756891,1.5,-87.6,165,0
0.142078727,-2.258276696,1.5,-86.4,165,0
0.189341346,-2.254805946,1.5,-85.2,165,0
0.236520913,-2.250346164,1.5,-84,165,0
0.283596734,-2.244899306,1.5,-82.8,165,0
0.33054816,-2.23846776,1.5,-81.6,165,0
0.377354598,-2.231054349,1.5,-80.4,165,0
0.423995514,-2.222662323,1.5,-79.2,165,0
0.470450453,-2.213295365,1.5,-78,165,0
0.516699036,-2.202957582,1.5,-76.8,165,0
0.562720978,-2.191653509,1.5,-75.6,165,0
0.608496092,-2.179388103,1.5,-74.4,165,0
0.654004299,-2.166166747,1.5,-73.2,165,0
0.699225639,-2.151995238,1.5,-72,165,0
0.744140275,-2.136879794,1.5,-70.8,165,0
0.788728507,-2.120827042,1.5,-69.6,165,0
0.832970776,-2.103844026,1.5,-68.4,165,0
0.876847677,-2.085938194,1.5,-67.2,165,0
0.920339963,-2.067117402,1.5,-66,165,0
0.963428558,-2.047389902,1.5,-64.8,165,0
1.006094561,-2.026764351,1.5,-63.6,165,0
1.048319258,-2.005249794,1.5,-62.4,165,0
1.090084127,-1.982855666,1.5,-61.2,165,0
1.13137085,-1.959591794,1.5,-60,165,0
1.172161316,-1.93546838,1.5,-58.8,165,0
1.212437633,-1.910496006,1.5,-57.6,165,0
1.252182134,-1.884685624,1.5,-56.4,165,0
1.291377388,-1.858048558,1.5,-55.2,165,0
1.330006201,-1.830596489,1.5,-54,165,0
1.368051629,-1.802341461,1.5,-52.8,165,0
1.405496984,-1.773295866,1.5,-51.6,165,0
1.442325842,-1.743472445,1.5,-50.4,165,0
1.478522048,-1.712884279,1.5,-49.2,165,0
1.514069726,-1.681544786,1.5,-48,165,0
1.548953282,-1.649467711,1.5,-46.8,165,0
1.583157416,-1.616667126,1.5,-45.6,165,0
1.616667126,-1.583157416,1.5,-44.4,165,0
1.649467711,-1.548953282,1.5,-43.2,165,0
1.681544786,-1.514069726,1.5,-42,165,0
1.712884279,-1.478522048,1.5,-40.8,165,0
1.743472445,-1.442325842,1.5,-39.6,165,0
1.773295866,-1.405496984,1.5,-38.4,165,0
1.802341461,-1.368051629,1.5,-37.2,165,0
1.830596489,-1.330006201,1.5,-36,165,0
1.858048558,-1.291377388,1.5,-34.8,165,0
1.884685624,-1.252182134,1.5,-33.6,165,0
1.910496006,-1.212437633,1.5,-32.4,165,0
1.93546838,-1.172161316,1.5,-31.2,165,0
1.959591794,-1.13137085,1.5,-30,165,0
1.982855666,-1.090084127,1.5,-28.8,165,0
2.005249794,-1.048319258,1.5,-27.6,165,0
2.026764351,-1.006094561,1.5,-26.4,165,0
2.047389902,-0.963428558,1.5,-25.2,165,0
2.067117402,-0.920339963,1.5,-24,165,0
2.085938194,-0.876847677,1.5,-22.8,165,0
2.103844026,-0.832970776,1.5,-21.6,165,0
2.120827042,-0.788728507,1.5,-20.4,165,0
2.136879794,-0.744140275,1.5,-19.2,165,0
2.151995238,-0.699225639,1.5,-18,165,0
2.166166747,-0.654004299,1.5,-16.8,165,0
2.179388103,-0.608496092,1.5,-15.6,165,0
2.191653509,-0.562720978,1.5,-14.4,165,0
2.202957582,-0.516699036,1.5,-13.2,165,0
2.213295365,-0.470450453,1.5,-12,165,0
2.222662323,-0.423995514,1.5,-10.8,165,0
